Bid Price 1,Bid Size 1,Ask Price 1,Ask Size 1,midprice,spread,log_return,RV_5min,RSI_5min,OSI_10s,Bid Price 2,Bid Size 2,Ask Price 2,Ask Size 2,Bid Price 3,Bid Size 3,Ask Price 3,Ask Size 3,Bid Price 4,Bid Size 4,Ask Price 4,Ask Size 4,Bid Price 5,Bid Size 5,Ask Price 5,Ask Size 5
39804.01719342417,9.468458102163035,40204.01719342417,2.809297210722431,40004.01719342417,400.0,-1.1584211815968126e-05,2.462595688630441e-05,49.535816487006805,0.5423760876266882,39599.01719342417,8.311977101201729,40409.01719342417,3.663737829949028,39394.01719342417,1.4500925117077326,40614.01719342417,2.0409380794015526,39189.01719342417,8.968330925511127,40819.01719342417,7.199466424065118,38984.01719342417,6.203038727591406,41024.01719342417,0.9354969668176226
39803.55146367061,1.5344967271427257,40203.55146367061,9.802054085648487,40003.55146367061,400.0,-1.1642142397037087e-05,2.462595688630441e-05,49.535816487006805,-0.7292833150959235,39598.55146367061,9.980905410563148,40408.55146367061,0.2587603603033931,39393.55146367061,3.3892578644122286,40613.55146367061,9.087834663017633,39188.55146367061,7.573925499182002,40818.55146367061,3.2011029892207192,38983.55146367061,0.8939036614929244,41023.55146367061,7.13476183477217
39803.793425942175,1.8553814098741843,40203.793425942175,6.002959894803751,40003.793425942175,400.0,6.0485014694924945e-06,2.462595688630441e-05,49.535816487006805,-0.5277931212354678,39598.793425942175,8.400599423104921,40408.793425942175,5.668244518587046,39393.793425942175,2.876553939535387,40613.793425942175,9.318265301006967,39188.793425942175,8.364436226363768,40818.793425942175,1.7157809546399716,38983.793425942175,9.11581219595066,41023.793425942175,9.269778590158134
39801.88014569751,8.640473296285702,40201.88014569751,7.1263971395301,40001.88014569751,400.0,-4.782861413728656e-05,2.462595688630441e-05,49.535816487006805,0.09602895913422663,39596.88014569751,5.61923772083148,40406.88014569751,1.3252305942317095,39391.88014569751,7.389742625990938,40611.88014569751,0.6137826877327964,39186.88014569751,7.835699299581918,40816.88014569751,5.81649905591856,38981.88014569751,4.659200888028574,41021.88014569751,7.658716417526192
39800.155227865,3.98833309735472,40200.155227865,0.1728425132916039,40000.155227865,400.0,-4.3121848706181745e-05,2.462595688630441e-05,49.535816487006805,0.9169261144137305,39595.155227865,2.0149529576315697,40405.155227865,0.892409108505262,39390.155227865,7.050031543071534,40610.155227865,5.976673221154828,39185.155227865,9.793561898330392,40815.155227865,2.227554499885612,38980.155227865,2.0320259076140155,41020.155227865,1.9976008778269747
39799.59294033576,0.1433024246017924,40199.59294033576,5.2302367486069565,39999.59294033576,400.0,-1.4057232481953221e-05,2.462595688630441e-05,49.535816487006805,-0.9466636717505418,39594.59294033576,6.846314173586227,40404.59294033576,7.579440780098193,39389.59294033576,9.553779046640818,40609.59294033576,5.685892472289958,39184.59294033576,7.602268775580615,40814.59294033576,2.78268431819118,38979.59294033576,3.143100208416555,41019.59294033576,0.9660637688937052
39798.58010921542,2.811331015083173,40198.58010921542,0.4715337095648509,39998.58010921542,400.0,-2.5321356270588945e-05,2.462595688630441e-05,49.535816487006805,0.7127303443090199,39593.58010921542,9.382772477023984,40403.58010921542,0.1941114039392457,39388.58010921542,7.271774683213104,40608.58010921542,3.966421702572153,39183.58010921542,2.181262332855711,40813.58010921542,6.25125916878095,38978.58010921542,8.675595372892303,41018.58010921542,4.954766048996436
39798.89435654802,6.016527032636043,40198.89435654802,5.735379099705335,39998.89435654802,400.0,7.856431336081865e-06,2.462595688630441e-05,49.535816487006805,0.023923602670462642,39593.89435654802,2.197478743349794,40403.89435654802,9.59418359172639,39388.89435654802,6.978695754911711,40608.89435654802,6.35380616894876,39183.89435654802,7.936824808197697,40813.89435654802,7.424631635502758,38978.89435654802,3.893533202622801,41018.89435654802,9.568420282871973
39797.9863324725,8.012733063003683,40197.9863324725,9.215631411397146,39997.9863324725,400.0,-2.2701487051451536e-05,2.462595688630441e-05,49.535816487006805,-0.06982080917668174,39592.9863324725,2.6343566432131134,40402.9863324725,5.201028104714511,39387.9863324725,6.972618501720252,40607.9863324725,9.478941472557416,39182.9863324725,3.288486673749529,40812.9863324725,7.422630883436214,38977.9863324725,5.663415594836721,41017.9863324725,8.208686945149326
39796.57402877117,1.4205473092232697,40196.57402877117,9.687349391954038,39996.57402877117,400.0,-3.530999345716453e-05,2.462595688630441e-05,49.535816487006805,-0.7442274901471295,39591.57402877117,1.5751845797753463,40401.57402877117,9.831862663990869,39386.57402877117,8.841377810916944,40606.57402877117,1.7855233389492473,39181.57402877117,9.958418640362297,40811.57402877117,4.874209777521221,38976.57402877117,9.482128375341215,41016.57402877117,5.671063026228629
39798.03967754009,1.19435950772568,40198.03967754009,5.451471486350349,39998.03967754009,400.0,3.664368639786501e-05,2.462595688630441e-05,49.535816487006805,-0.6405687990590463,39593.03967754009,7.393544271901376,40403.03967754009,0.6741759674798135,39388.03967754009,3.032743655467946,40608.03967754009,1.2920680061929108,39183.03967754009,3.829058938991451,40813.03967754009,4.597539418993411,38978.03967754009,6.551992732061467,41018.03967754009,1.5155160918341688
39797.8139012396,9.228717270366085,40197.8139012396,4.636227571996938,39997.8139012396,400.0,-5.644700078499711e-06,2.462595688630441e-05,49.535816487006805,0.3312302898124218,39592.8139012396,4.124958883894227,40402.8139012396,5.8769425337725405,39387.8139012396,3.070911881018662,40607.8139012396,0.4305666512068592,39182.8139012396,2.998658182887576,40812.8139012396,7.897687323889448,38977.8139012396,6.78959576486346,41017.8139012396,7.166984142904796
39797.881429444285,7.536368841443568,40197.881429444285,9.45566923306009,39997.881429444285,400.0,1.6882959616091275e-06,2.462595688630441e-05,49.535816487006805,-0.11295292437558797,39592.881429444285,0.7206868249752023,40402.881429444285,3.558337656161521,39387.881429444285,7.438016716078874,40607.881429444285,3.70194974761742,39182.881429444285,2.4682382565382244,40812.881429444285,2.011043778613919,38977.881429444285,2.560831487904546,41017.881429444285,8.14868256221489
39796.45668125808,5.938818047702976,40196.45668125808,6.768737336767281,39996.45668125808,400.0,-3.562122570181579e-05,2.462595688630441e-05,49.535816487006805,-0.06530912232564723,39591.45668125808,8.762004915753774,40401.45668125808,8.45047667886143,39386.45668125808,2.3641808577862617,40606.45668125808,3.4425219230708737,39181.45668125808,6.619295055377861,40811.45668125808,1.6068042305317467,38976.45668125808,6.716122331777048,41016.45668125808,9.357184450615849
39795.91229853355,7.714949220959688,40195.91229853355,0.7425028674302536,39995.91229853355,400.0,-1.361086642344664e-05,2.462595688630441e-05,49.535816487006805,0.8244145258713242,39590.91229853355,5.6209518565554095,40400.91229853355,3.6761050788194334,39385.91229853355,9.128998041064902,40605.91229853355,4.365114912770575,39180.91229853355,1.181288775036559,40810.91229853355,6.6804811536921465,38975.91229853355,3.998647167505762,41015.91229853355,6.15995071818316
39796.02322112326,4.3456581769357205,40196.02322112326,4.710683218908225,39996.02322112326,400.0,2.7733443125130402e-06,2.462595688630441e-05,49.535816487006805,-0.04030601608504056,39591.02322112326,3.3778334908035226,40401.02322112326,2.678827032667756,39386.02322112326,5.394339078360171,40606.02322112326,5.082769305721395,39181.02322112326,9.54024282915642,40811.02322112326,4.154118650453627,38976.02322112326,9.11932059753677,41016.02322112326,5.193211564989544
39794.87222754584,7.608711898360353,40194.87222754584,2.4784256827966087,39994.87222754584,400.0,-2.8778114585105847e-05,2.462595688630441e-05,49.535816487006805,0.5085968317857837,39589.87222754584,3.50543146300486,40399.87222754584,8.589775958289142,39384.87222754584,3.0712367881190348,40604.87222754584,7.602457540901501,39179.87222754584,3.013695518567058,40809.87222754584,7.128984759644791,38974.87222754584,1.3824345943147136,41014.87222754584,6.2299022313200245
39795.24792556418,3.780849613617904,40195.24792556418,4.751062782341947,39995.24792556418,400.0,9.393610551576666e-06,2.462595688630441e-05,49.535816487006805,-0.11371579121973542,39590.24792556418,2.9734870798899773,40400.24792556418,3.809065607367284,39385.24792556418,7.783389303930826,40605.24792556418,3.981922565529432,39180.24792556418,3.024466049280876,40810.24792556418,2.6403422122860363,38975.24792556418,2.927839461669918,41015.24792556418,9.43819979611959
39794.64728687426,2.5165362676767637,40194.64728687426,4.609109162862981,39994.64728687426,400.0,-1.501786415246214e-05,2.462595688630441e-05,49.535816487006805,-0.29366783901675436,39589.64728687426,4.609253706687154,40399.64728687426,0.2666498666195586,39384.64728687426,3.1919742357654317,40604.64728687426,3.3730697826762124,39179.64728687426,0.5560543474998851,40809.64728687426,3.3162316225609927,38974.64728687426,0.7534072135578973,41014.64728687426,6.318458153115513
39794.35559312447,7.31723287080039,40194.35559312447,5.863233547865946,39994.35559312447,400.0,-7.293346317210291e-06,2.462595688630441e-05,49.535816487006805,0.11031470941538707,39589.35559312447,3.4367127160326354,40399.35559312447,3.963862098309405,39384.35559312447,9.63645533901153,40604.35559312447,8.286100320570306,39179.35559312447,2.5355734269483845,40809.35559312447,8.977108726935366,38974.35559312447,3.87094810678301,41014.35559312447,2.6501593089977056
39793.75388651224,4.254755692356956,40193.75388651224,3.6320278544575872,39993.75388651224,400.0,-1.5044901452368898e-05,2.462595688630441e-05,49.535816487006805,0.07895840353712856,39588.75388651224,5.524668410299033,40398.75388651224,6.579770463208325,39383.75388651224,9.831593176277348,40603.75388651224,8.512987039471199,39178.75388651224,4.247895621194753,40808.75388651224,4.2743996155337225,38973.75388651224,1.5688893949484688,41013.75388651224,6.397898938629228
39795.60616469675,9.815633332829329,40195.60616469675,1.726277449613688,39995.60616469675,400.0,4.631311423558995e-05,2.462595688630441e-05,49.535816487006805,0.7008679962698003,39590.60616469675,7.757820797485812,40400.60616469675,2.6181594341831804,39385.60616469675,6.701282795465342,40605.60616469675,2.4043830465041967,39180.60616469675,3.7591032632197865,40810.60616469675,5.950439350231806,38975.60616469675,8.466923169177868,41015.60616469675,8.809471270735392
39795.59266747201,3.5599033048502,40195.59266747201,5.086822402440567,39995.59266747201,400.0,-3.37467744847557e-07,2.462595688630441e-05,49.535816487006805,-0.17658928353687633,39590.59266747201,6.7771667060992975,40400.59266747201,4.376677165009057,39385.59266747201,1.2249755085272698,40605.59266747201,3.2152510448419527,39180.59266747201,2.8028972222185806,40810.59266747201,1.156153721771264,38975.59266747201,9.25792769969291,41015.59266747201,5.713320083100567
39794.53495654305,9.225101463257552,40194.53495654305,8.319008555023045,39994.53495654305,400.0,-2.644603679076886e-05,2.462595688630441e-05,49.535816487006805,0.05164655871915858,39589.53495654305,3.01512323826576,40399.53495654305,0.6614798689940327,39384.53495654305,2.7057676143395963,40604.53495654305,8.268652072009873,39179.53495654305,0.5033639946080624,40809.53495654305,1.870408804708312,38974.53495654305,6.727313883566686,41014.53495654305,5.076718397296103
39795.35750145516,9.336329230814089,40195.35750145516,6.673721057869263,39995.35750145516,400.0,2.0566221227797785e-05,2.462595688630441e-05,49.535816487006805,0.16630854525340755,39590.35750145516,5.334536014243814,40400.35750145516,5.922118635988176,39385.35750145516,5.202627925938948,40605.35750145516,0.8861416185478718,39180.35750145516,3.07575559869586,40810.35750145516,0.455288515344178,38975.35750145516,1.123012539859809,41015.35750145516,7.360355570074895
39794.13665780519,2.494344175940987,40194.13665780519,3.449841872659637,39994.13665780519,400.0,-3.052509989966163e-05,2.462595688630441e-05,49.535816487006805,-0.1607449176230937,39589.13665780519,8.417248983131284,40399.13665780519,7.587319746217898,39384.13665780519,8.529329755970018,40604.13665780519,3.3258831258683053,39179.13665780519,7.805476288804888,40809.13665780519,4.301271036440499,38974.13665780519,3.482145728061961,41014.13665780519,6.64378808193364
39794.3455214002,8.002389697721332,40194.3455214002,9.361677925312687,39994.3455214002,400.0,5.222341750352074e-06,2.462595688630441e-05,49.535816487006805,-0.07828167092532014,39589.3455214002,0.7752417239529822,40399.3455214002,4.191794357870991,39384.3455214002,1.930376319726084,40604.3455214002,4.538666059704526,39179.3455214002,4.444043624563765,40809.3455214002,9.890308044500737,38974.3455214002,9.648469734244596,41014.3455214002,0.6612072296415202
39792.38585127631,4.387437600931195,40192.38585127631,9.130854955366903,39992.38585127631,400.0,-4.8999880121434794e-05,2.462595688630441e-05,49.535816487006805,-0.35088879269932477,39587.38585127631,0.8751429431703571,40397.38585127631,4.260303064734455,39382.38585127631,1.1335942442379303,40602.38585127631,1.9520089904856528,39177.38585127631,2.978675941227265,40807.38585127631,8.751344211249513,38972.38585127631,1.4493821171990529,41012.38585127631,7.280580294884564
39791.05766522741,9.183494799580446,40191.05766522741,2.172549153902578,39991.05766522741,400.0,-3.321152455132977e-05,2.462595688630441e-05,49.535816487006805,0.6173757053421349,39586.05766522741,5.606083673692559,40396.05766522741,0.9739967359906728,39381.05766522741,0.8373270835714522,40601.05766522741,1.881150546445912,39176.05766522741,3.1174421280647824,40806.05766522741,6.365798257911019,38971.05766522741,5.609244887965684,41011.05766522741,4.134739357852237
39791.25452646328,4.556230299088864,40191.25452646328,0.4902340926915934,39991.25452646328,400.0,4.922619275957906e-06,2.462595688630441e-05,49.535816487006805,0.8057118589838569,39586.25452646328,6.427239771059051,40396.25452646328,2.0992145586686277,39381.25452646328,5.118978867364464,40601.25452646328,4.306134374333934,39176.25452646328,5.588932007289618,40806.25452646328,8.624855270378914,38971.25452646328,3.594001812356069,41011.25452646328,9.414892972304298
39791.99299304328,7.468606801639924,40191.99299304328,7.438956212672546,39991.99299304328,400.0,1.8465531293571665e-05,2.462595688630441e-05,49.535816487006805,0.0019889628465035026,39586.99299304328,2.192988856181451,40396.99299304328,1.6312855009663356,39381.99299304328,8.858539598987587,40601.99299304328,7.569765074875071,39176.99299304328,3.09269750961684,40806.99299304328,5.9822766278889885,38971.99299304328,9.991709860313332,41011.99299304328,9.71094958534356
39792.16436132447,4.722977350721599,40192.16436132447,8.293341587356617,39992.16436132447,400.0,4.285055612577236e-06,2.462595688630441e-05,49.535816487006805,-0.27429907438655327,39587.16436132447,7.477679254246029,40397.16436132447,4.868708909749225,39382.16436132447,0.5193565021745342,40602.16436132447,8.418306497521511,39177.16436132447,6.344893466675326,40807.16436132447,3.7508119153079633,38972.16436132447,2.925351739953939,41012.16436132447,4.542514299433047
39792.04871304208,2.3552274815572765,40192.04871304208,9.681859202918416,39992.04871304208,400.0,-2.89177771315071e-06,2.462595688630441e-05,49.535816487006805,-0.6086715094284685,39587.04871304208,6.498007432703202,40397.04871304208,5.339629855412426,39382.04871304208,2.2019831865359927,40602.04871304208,9.794427416108116,39177.04871304208,9.89559968587864,40807.04871304208,1.8181093709010416,38972.04871304208,0.5729454263060892,41012.04871304208,9.691068981913435
39791.747609346494,2.0735662765523943,40191.747609346494,8.909380301474275,39991.747609346494,400.0,-7.529117382071519e-06,2.462595688630441e-05,49.535816487006805,-0.622402556213661,39586.747609346494,9.240563755539236,40396.747609346494,9.494507299714174,39381.747609346494,6.963244456811067,40601.747609346494,0.8324420959080185,39176.747609346494,0.5076463377626761,40806.747609346494,6.56518254342622,38971.747609346494,7.051609866764208,41011.747609346494,3.177123098064363
39790.26908735612,4.311768823137821,40190.26908735612,6.045294205243507,39990.26908735612,400.0,-3.697136060334092e-05,2.462595688630441e-05,49.535816487006805,-0.16737615454838195,39585.26908735612,1.7726465983995137,40395.26908735612,0.8249918923446157,39380.26908735612,8.276048007922782,40600.26908735612,2.245153791345328,39175.26908735612,1.77049388140395,40805.26908735612,2.011207636268379,38970.26908735612,3.334719369416689,41010.26908735612,6.85817977237458
39789.549243147725,7.579397104440727,40189.549243147725,5.34751815820257,39989.549243147725,400.0,-1.8000646249050215e-05,2.462595688630441e-05,49.535816487006805,0.17265363784722312,39584.549243147725,7.538605227044306,40394.549243147725,6.038692934234967,39379.549243147725,8.093255340061779,40599.549243147725,7.590635439603558,39174.549243147725,1.8731646983613384,40804.549243147725,4.232541330280595,38969.549243147725,6.610056196150766,41009.549243147725,0.8430416399832347
39789.08860437677,6.090207703289591,40189.08860437677,0.3756264074996043,39989.08860437677,400.0,-1.1519045169066271e-05,2.462595688630441e-05,49.535816487006805,0.8838119255571941,39584.08860437677,0.9280665967743436,40394.08860437677,5.312335420549589,39379.08860437677,7.872173767471277,40599.08860437677,5.451927189951052,39174.08860437677,4.525996147526948,40804.08860437677,8.275438237337104,38969.08860437677,1.1360546694636946,41009.08860437677,1.5353945503029274
39790.14572660299,6.9174299700153785,40190.14572660299,2.541898823763301,39990.14572660299,400.0,2.6434917391401646e-05,2.462595688630441e-05,49.535816487006805,0.4625625392289808,39585.14572660299,5.696394854227185,40395.14572660299,5.210707669564709,39380.14572660299,1.385018028052066,40600.14572660299,3.3440297622279407,39175.14572660299,0.510045249328407,40805.14572660299,1.379370095361112,38970.14572660299,5.278325689209487,41010.14572660299,8.658806433540402
39790.48934489256,2.8950308722462306,40190.48934489256,4.650186042155972,39990.48934489256,400.0,8.592537162527729e-06,2.462595688630441e-05,49.535816487006805,-0.23261825204249942,39585.48934489256,5.563761881041543,40395.48934489256,8.744276945089982,39380.48934489256,4.032652063610893,40600.48934489256,2.135337646347711,39175.48934489256,4.827463619650915,40805.48934489256,1.3773120486622716,38970.48934489256,3.8147923291862127,41010.48934489256,8.948461989039938
39788.7263047372,4.866209924980295,40188.7263047372,6.322188610827322,39988.7263047372,400.0,-4.4087458005632674e-05,2.462595688630441e-05,49.535816487006805,-0.1301328944609256,39583.7263047372,3.945011942002732,40393.7263047372,2.1348308598853163,39378.7263047372,9.848972162034292,40598.7263047372,2.8767277612602355,39173.7263047372,9.2963551049589,40803.7263047372,2.3215839143568138,38968.7263047372,5.413994626388443,41008.7263047372,5.372850800500473
39789.050388706586,0.5395131231963373,40189.050388706586,5.616793149852265,39989.050388706586,400.0,8.104350552932694e-06,2.462595688630441e-05,49.535816487006805,-0.8247283032170619,39584.050388706586,8.461254361918815,40394.050388706586,0.5036554159795774,39379.050388706586,9.889986958722073,40599.050388706586,4.349960607979424,39174.050388706586,0.2144844780577496,40804.050388706586,5.56398134051076,38969.050388706586,8.549376739617252,41009.050388706586,3.463756926774461
39788.66530642617,8.193570917985394,40188.66530642617,7.452096297848736,39988.66530642617,400.0,-9.629739411090548e-06,2.462595688630441e-05,49.535816487006805,0.0473916906136321,39583.66530642617,0.1432693833815211,40393.66530642617,6.755487925578506,39378.66530642617,6.06403118034646,40598.66530642617,1.853797073109724,39173.66530642617,3.712894785133292,40803.66530642617,2.592062434773139,38968.66530642617,9.730198150816626,41008.66530642617,4.5651369244631095
39787.988384425866,9.89993240617476,40187.988384425866,2.8696926157817044,39987.988384425866,400.0,-1.692799008412939e-05,2.462595688630441e-05,49.535816487006805,0.550543949278468,39582.988384425866,5.249776078795355,40392.988384425866,3.517058894946204,39377.988384425866,7.121745326739229,40597.988384425866,9.645836963179832,39172.988384425866,7.632848343898551,40802.988384425866,5.081659578824507,38967.988384425866,7.556008276268231,41007.988384425866,8.709282442532094
39788.60006071471,4.128102719984241,40188.60006071471,5.693030815759485,39988.60006071471,400.0,1.5296383622998555e-05,2.462595688630441e-05,49.535816487006805,-0.15934292004886544,39583.60006071471,2.249820143368356,40393.60006071471,0.2741401705039935,39378.60006071471,9.51770958322456,40598.60006071471,1.1651256015387566,39173.60006071471,1.6294955533047693,40803.60006071471,3.089627849490903,38968.60006071471,7.69189732068194,41008.60006071471,2.1888348839470875
39789.6310602372,0.2085401660022791,40189.6310602372,0.972608209568842,39989.6310602372,400.0,2.5782003630332232e-05,2.462595688630441e-05,49.535816487006805,-0.6468857421889208,39584.6310602372,7.460636329252686,40394.6310602372,2.5886026721750968,39379.6310602372,4.554285826287983,40599.6310602372,9.85721660144327,39174.6310602372,0.8678341250127671,40804.6310602372,5.111797828593215,38969.6310602372,5.336467288419985,41009.6310602372,3.0192152898858047
39790.56234035632,1.780947131554379,40190.56234035632,4.195288683473748,39990.56234035632,400.0,2.3287768622830177e-05,2.462595688630441e-05,49.535816487006805,-0.40399034218966906,39585.56234035632,0.526367520430362,40395.56234035632,3.1623350647464377,39380.56234035632,1.4549818930495535,40600.56234035632,8.434743531406658,39175.56234035632,6.344707518900122,40805.56234035632,2.848551345117129,38970.56234035632,1.0642594441969346,41010.56234035632,7.8758850491024
39789.72312283309,6.560016089729147,40189.72312283309,7.52659224625055,39989.72312283309,400.0,-2.0985609601124425e-05,2.462595688630441e-05,49.535816487006805,-0.06861667006475901,39584.72312283309,8.332391412997618,40394.72312283309,6.206699930163996,39379.72312283309,6.722593867609174,40599.72312283309,4.289201013386017,39174.72312283309,0.198513999590126,40804.72312283309,9.802122518524795,38969.72312283309,6.703889508585105,41009.72312283309,9.359167514572516
39789.413910457246,6.159585250218206,40189.413910457246,6.964668448947536,39989.413910457246,400.0,-7.732325886956594e-06,2.462595688630441e-05,49.535816487006805,-0.0613431603185563,39584.413910457246,8.39711304439882,40394.413910457246,1.808599361087794,39379.413910457246,9.605012818515185,40599.413910457246,7.42418171044328,39174.413910457246,8.037527862580186,40804.413910457246,4.977907221305481,38969.413910457246,1.5630207306464738,41009.413910457246,1.0199806661534925
39789.745173888645,7.899860723896885,40189.745173888645,9.907363098004572,39989.745173888645,400.0,8.283743795166395e-06,2.462595688630441e-05,49.535816487006805,-0.11273528059093749,39584.745173888645,8.345373522794679,40394.745173888645,4.18923804473864,39379.745173888645,7.002340329276314,40599.745173888645,6.748000912594222,39174.745173888645,0.7618422603043777,40804.745173888645,7.462069997671577,38969.745173888645,2.532044460129431,41009.745173888645,8.057345783387728
39790.72071901577,2.613451708514575,40190.72071901577,2.8511221472787844,39990.72071901577,400.0,2.4394584759683655e-05,2.462595688630441e-05,49.535816487006805,-0.04349295023476335,39585.72071901577,1.6104284146534316,40395.72071901577,4.876506899736542,39380.72071901577,8.052879157535004,40600.72071901577,2.2115404876944167,39175.72071901577,5.291107168261572,40805.72071901577,7.03541093309223,38970.72071901577,7.105066879394896,41010.72071901577,6.486176238625061
39790.24154477793,7.6599559639166275,40190.24154477793,5.032074061822393,39990.24154477793,400.0,-1.198220737253493e-05,2.462595688630441e-05,49.535816487006805,0.20704977034918576,39585.24154477793,6.341024533754345,40395.24154477793,4.6464501745045,39380.24154477793,4.285213159309089,40600.24154477793,3.4567938525775697,39175.24154477793,7.427264331254499,40805.24154477793,4.956537810662176,38970.24154477793,6.60422668176916,41010.24154477793,2.384638290194084
39790.05588580126,6.9110418130843305,40190.05588580126,3.362351096362568,39990.05588580126,400.0,-4.642617810411574e-06,2.462595688630441e-05,49.535816487006805,0.34542538653014665,39585.05588580126,0.2422368559155571,40395.05588580126,9.74201359000114,39380.05588580126,1.0549852260340258,40600.05588580126,5.179913371774033,39175.05588580126,2.4959087885901265,40805.05588580126,2.46473441051246,38970.05588580126,3.211826821738832,41010.05588580126,7.582590246981203
39788.94955082725,3.295863527367049,40188.94955082725,4.461970829185829,39988.94955082725,400.0,-2.766563470095373e-05,2.462595688630441e-05,49.535816487006805,-0.1503135086705988,39583.94955082725,8.494829653763079,40393.94955082725,0.5504919541239315,39378.94955082725,1.7719326568621598,40598.94955082725,6.414657380888496,39173.94955082725,1.1250476030351015,40803.94955082725,5.156110951337362,38968.94955082725,7.743237936138355,41008.94955082725,7.306369043493345
