Time,Ask Price 1,Ask Size 1,Bid Price 1,Bid Size 1,Ask Price 2,Ask Size 2,Bid Price 2,Bid Size 2,Ask Price 3,Ask Size 3,Bid Price 3,Bid Size 3,Ask Price 4,Ask Size 4,Bid Price 4,Bid Size 4,Ask Price 5,Ask Size 5,Bid Price 5,Bid Size 5
2024-01-01 00:00:24,40195.91229853355,0.7425028674302536,39795.91229853355,7.714949220959688,40400.91229853355,3.6761050788194343,39590.91229853355,5.6209518565554095,40605.91229853355,4.365114912770575,39385.91229853355,9.128998041064902,40810.91229853355,6.6804811536921465,39180.91229853355,1.181288775036559,41015.91229853355,6.15995071818316,38975.91229853355,3.9986471675057627
2024-01-01 00:00:25,40196.02322112326,4.710683218908225,39796.02322112326,4.3456581769357205,40401.02322112326,2.678827032667756,39591.02322112326,3.3778334908035226,40606.02322112326,5.082769305721395,39386.02322112326,5.394339078360171,40811.02322112326,4.154118650453627,39181.02322112326,9.540242829156421,41016.02322112326,5.193211564989544,38976.02322112326,9.11932059753677
2024-01-01 00:00:26,40194.872227545835,2.4784256827966087,39794.872227545835,7.608711898360353,40399.872227545835,8.589775958289142,39589.872227545835,3.50543146300486,40604.872227545835,7.602457540901501,39384.872227545835,3.0712367881190348,40809.872227545835,7.128984759644791,39179.872227545835,3.013695518567058,41014.872227545835,6.2299022313200245,38974.872227545835,1.3824345943147136
2024-01-01 00:00:27,40195.24792556418,4.751062782341947,39795.24792556418,3.7808496136179044,40400.24792556418,3.809065607367284,39590.24792556418,2.9734870798899773,40605.24792556418,3.981922565529432,39385.24792556418,7.783389303930826,40810.24792556418,2.6403422122860363,39180.24792556418,3.0244660492808757,41015.24792556418,9.43819979611959,38975.24792556418,2.927839461669918
2024-01-01 00:00:28,40194.647286874264,4.609109162862981,39794.647286874264,2.5165362676767633,40399.647286874264,0.2666498666195586,39589.647286874264,4.609253706687154,40604.647286874264,3.3730697826762124,39384.647286874264,3.1919742357654313,40809.647286874264,3.3162316225609927,39179.647286874264,0.5560543474998851,41014.647286874264,6.318458153115513,38974.647286874264,0.7534072135578973
2024-01-01 00:00:29,40194.35559312447,5.863233547865946,39794.35559312447,7.31723287080039,40399.35559312447,3.9638620983094044,39589.35559312447,3.4367127160326354,40604.35559312447,8.286100320570306,39384.35559312447,9.63645533901153,40809.35559312447,8.977108726935366,39179.35559312447,2.5355734269483845,41014.35559312447,2.6501593089977056,38974.35559312447,3.87094810678301
2024-01-01 00:00:30,40193.75388651224,3.6320278544575872,39793.75388651224,4.254755692356956,40398.75388651224,6.579770463208325,39588.75388651224,5.524668410299033,40603.75388651224,8.512987039471199,39383.75388651224,9.831593176277348,40808.75388651224,4.2743996155337225,39178.75388651224,4.247895621194753,41013.75388651224,6.397898938629228,38973.75388651224,1.5688893949484688
2024-01-01 00:00:31,40195.60616469675,1.726277449613688,39795.60616469675,9.815633332829329,40400.60616469675,2.6181594341831804,39590.60616469675,7.757820797485812,40605.60616469675,2.4043830465041967,39385.60616469675,6.701282795465342,40810.60616469675,5.950439350231806,39180.60616469675,3.7591032632197865,41015.60616469675,8.809471270735392,38975.60616469675,8.466923169177868
2024-01-01 00:00:32,40195.59266747201,5.086822402440567,39795.59266747201,3.5599033048502,40400.59266747201,4.376677165009057,39590.59266747201,6.7771667060992975,40605.59266747201,3.2152510448419527,39385.59266747201,1.2249755085272698,40810.59266747201,1.156153721771264,39180.59266747201,2.8028972222185806,41015.59266747201,5.713320083100567,38975.59266747201,9.25792769969291
2024-01-01 00:00:33,40194.53495654305,8.319008555023045,39794.53495654305,9.225101463257552,40399.53495654305,0.6614798689940327,39589.53495654305,3.0151232382657596,40604.53495654305,8.268652072009873,39384.53495654305,2.7057676143395963,40809.53495654305,1.8704088047083116,39179.53495654305,0.5033639946080624,41014.53495654305,5.076718397296103,38974.53495654305,6.727313883566686
2024-01-01 00:00:34,40195.35750145516,6.673721057869263,39795.35750145516,9.336329230814087,40400.35750145516,5.922118635988176,39590.35750145516,5.334536014243814,40605.35750145516,0.8861416185478718,39385.35750145516,5.202627925938948,40810.35750145516,0.455288515344178,39180.35750145516,3.07575559869586,41015.35750145516,7.360355570074895,38975.35750145516,1.123012539859809
2024-01-01 00:00:35,40194.13665780519,3.449841872659637,39794.13665780519,2.494344175940987,40399.13665780519,7.587319746217898,39589.13665780519,8.417248983131284,40604.13665780519,3.3258831258683053,39384.13665780519,8.529329755970018,40809.13665780519,4.301271036440499,39179.13665780519,7.805476288804888,41014.13665780519,6.64378808193364,38974.13665780519,3.482145728061961
2024-01-01 00:00:36,40194.345521400195,9.361677925312687,39794.345521400195,8.002389697721332,40399.345521400195,4.191794357870991,39589.345521400195,0.7752417239529822,40604.345521400195,4.538666059704526,39384.345521400195,1.9303763197260837,40809.345521400195,9.890308044500737,39179.345521400195,4.444043624563765,41014.345521400195,0.6612072296415202,38974.345521400195,9.648469734244596
2024-01-01 00:00:37,40192.38585127631,9.130854955366903,39792.38585127631,4.387437600931195,40397.38585127631,4.260303064734455,39587.38585127631,0.8751429431703571,40602.38585127631,1.9520089904856532,39382.38585127631,1.1335942442379303,40807.38585127631,8.751344211249513,39177.38585127631,2.978675941227265,41012.38585127631,7.280580294884564,38972.38585127631,1.4493821171990529
2024-01-01 00:00:38,40191.05766522741,2.172549153902578,39791.05766522741,9.183494799580446,40396.05766522741,0.9739967359906727,39586.05766522741,5.6060836736925586,40601.05766522741,1.8811505464459122,39381.05766522741,0.8373270835714522,40806.05766522741,6.365798257911019,39176.05766522741,3.1174421280647824,41011.05766522741,4.134739357852237,38971.05766522741,5.609244887965684
2024-01-01 00:00:39,40191.25452646328,0.49023409269159346,39791.25452646328,4.556230299088864,40396.25452646328,2.0992145586686273,39586.25452646328,6.427239771059051,40601.25452646328,4.306134374333934,39381.25452646328,5.118978867364464,40806.25452646328,8.624855270378914,39176.25452646328,5.588932007289618,41011.25452646328,9.414892972304298,38971.25452646328,3.5940018123560695
2024-01-01 00:00:40,40191.99299304328,7.438956212672546,39791.99299304328,7.4686068016399245,40396.99299304328,1.6312855009663356,39586.99299304328,2.192988856181451,40601.99299304328,7.569765074875071,39381.99299304328,8.858539598987587,40806.99299304328,5.9822766278889885,39176.99299304328,3.09269750961684,41011.99299304328,9.71094958534356,38971.99299304328,9.991709860313332
2024-01-01 00:00:41,40192.16436132447,8.293341587356617,39792.16436132447,4.722977350721599,40397.16436132447,4.868708909749225,39587.16436132447,7.477679254246029,40602.16436132447,8.418306497521511,39382.16436132447,0.5193565021745342,40807.16436132447,3.7508119153079633,39177.16436132447,6.344893466675326,41012.16436132447,4.542514299433047,38972.16436132447,2.925351739953939
2024-01-01 00:00:42,40192.04871304208,9.681859202918417,39792.04871304208,2.3552274815572765,40397.04871304208,5.339629855412426,39587.04871304208,6.498007432703202,40602.04871304208,9.794427416108116,39382.04871304208,2.2019831865359927,40807.04871304208,1.8181093709010416,39177.04871304208,9.89559968587864,41012.04871304208,9.691068981913435,38972.04871304208,0.5729454263060892
2024-01-01 00:00:43,40191.747609346494,8.909380301474275,39791.747609346494,2.0735662765523943,40396.747609346494,9.494507299714174,39586.747609346494,9.240563755539236,40601.747609346494,0.8324420959080185,39381.747609346494,6.963244456811067,40806.747609346494,6.56518254342622,39176.747609346494,0.5076463377626761,41011.747609346494,3.177123098064363,38971.747609346494,7.051609866764208
2024-01-01 00:00:44,40190.26908735612,6.045294205243507,39790.26908735612,4.311768823137821,40395.26908735612,0.8249918923446157,39585.26908735612,1.7726465983995137,40600.26908735612,2.2451537913453277,39380.26908735612,8.276048007922782,40805.26908735612,2.011207636268379,39175.26908735612,1.7704938814039501,41010.26908735612,6.85817977237458,38970.26908735612,3.3347193694166886
2024-01-01 00:00:45,40189.549243147725,5.34751815820257,39789.549243147725,7.579397104440727,40394.549243147725,6.038692934234967,39584.549243147725,7.538605227044306,40599.549243147725,7.590635439603558,39379.549243147725,8.093255340061779,40804.549243147725,4.232541330280595,39174.549243147725,1.8731646983613384,41009.549243147725,0.8430416399832347,38969.549243147725,6.610056196150766
2024-01-01 00:00:46,40189.08860437677,0.3756264074996043,39789.08860437677,6.090207703289591,40394.08860437677,5.312335420549589,39584.08860437677,0.9280665967743436,40599.08860437677,5.451927189951052,39379.08860437677,7.872173767471277,40804.08860437677,8.275438237337104,39174.08860437677,4.525996147526948,41009.08860437677,1.5353945503029274,38969.08860437677,1.1360546694636946
2024-01-01 00:00:47,40190.14572660299,2.541898823763301,39790.14572660299,6.9174299700153785,40395.14572660299,5.210707669564709,39585.14572660299,5.696394854227185,40600.14572660299,3.3440297622279407,39380.14572660299,1.3850180280520659,40805.14572660299,1.379370095361112,39175.14572660299,0.510045249328407,41010.14572660299,8.658806433540402,38970.14572660299,5.2783256892094865
2024-01-01 00:00:48,40190.48934489256,4.650186042155972,39790.48934489256,2.8950308722462306,40395.48934489256,8.744276945089982,39585.48934489256,5.563761881041543,40600.48934489256,2.135337646347711,39380.48934489256,4.032652063610893,40805.48934489256,1.3773120486622716,39175.48934489256,4.827463619650915,41010.48934489256,8.948461989039938,38970.48934489256,3.8147923291862127
2024-01-01 00:00:49,40188.726304737196,6.322188610827322,39788.726304737196,4.866209924980295,40393.726304737196,2.1348308598853163,39583.726304737196,3.9450119420027323,40598.726304737196,2.8767277612602355,39378.726304737196,9.848972162034292,40803.726304737196,2.3215839143568138,39173.726304737196,9.2963551049589,41008.726304737196,5.372850800500473,38968.726304737196,5.413994626388443
2024-01-01 00:00:50,40189.050388706586,5.616793149852265,39789.050388706586,0.5395131231963373,40394.050388706586,0.5036554159795774,39584.050388706586,8.461254361918815,40599.050388706586,4.3499606079794235,39379.050388706586,9.889986958722073,40804.050388706586,5.56398134051076,39174.050388706586,0.21448447805774962,41009.050388706586,3.4637569267744612,38969.050388706586,8.549376739617252
2024-01-01 00:00:51,40188.66530642617,7.452096297848736,39788.66530642617,8.193570917985394,40393.66530642617,6.755487925578506,39583.66530642617,0.14326938338152112,40598.66530642617,1.8537970731097242,39378.66530642617,6.06403118034646,40803.66530642617,2.592062434773139,39173.66530642617,3.712894785133292,41008.66530642617,4.5651369244631095,38968.66530642617,9.730198150816626
2024-01-01 00:00:52,40187.988384425866,2.8696926157817044,39787.988384425866,9.89993240617476,40392.988384425866,3.517058894946204,39582.988384425866,5.249776078795355,40597.988384425866,9.645836963179832,39377.988384425866,7.121745326739229,40802.988384425866,5.081659578824507,39172.988384425866,7.6328483438985515,41007.988384425866,8.709282442532094,38967.988384425866,7.556008276268231
2024-01-01 00:00:53,40188.60006071471,5.693030815759485,39788.60006071471,4.128102719984241,40393.60006071471,0.2741401705039935,39583.60006071471,2.2498201433683556,40598.60006071471,1.1651256015387566,39378.60006071471,9.51770958322456,40803.60006071471,3.089627849490903,39173.60006071471,1.6294955533047693,41008.60006071471,2.1888348839470875,38968.60006071471,7.69189732068194
2024-01-01 00:00:54,40189.6310602372,0.9726082095688421,39789.6310602372,0.20854016600227915,40394.6310602372,2.5886026721750968,39584.6310602372,7.460636329252686,40599.6310602372,9.85721660144327,39379.6310602372,4.554285826287983,40804.6310602372,5.111797828593215,39174.6310602372,0.8678341250127671,41009.6310602372,3.0192152898858047,38969.6310602372,5.336467288419985
2024-01-01 00:00:55,40190.562340356315,4.195288683473748,39790.562340356315,1.780947131554379,40395.562340356315,3.1623350647464377,39585.562340356315,0.526367520430362,40600.562340356315,8.434743531406658,39380.562340356315,1.4549818930495535,40805.562340356315,2.848551345117129,39175.562340356315,6.344707518900122,41010.562340356315,7.8758850491024,38970.562340356315,1.0642594441969346
2024-01-01 00:00:56,40189.72312283309,7.52659224625055,39789.72312283309,6.560016089729147,40394.72312283309,6.206699930163996,39584.72312283309,8.332391412997618,40599.72312283309,4.289201013386017,39379.72312283309,6.722593867609174,40804.72312283309,9.802122518524795,39174.72312283309,0.19851399959012606,41009.72312283309,9.359167514572517,38969.72312283309,6.703889508585105
2024-01-01 00:00:57,40189.413910457246,6.964668448947536,39789.413910457246,6.159585250218206,40394.413910457246,1.808599361087794,39584.413910457246,8.39711304439882,40599.413910457246,7.42418171044328,39379.413910457246,9.605012818515183,40804.413910457246,4.977907221305481,39174.413910457246,8.037527862580186,41009.413910457246,1.0199806661534925,38969.413910457246,1.5630207306464738
2024-01-01 00:00:58,40189.745173888645,9.907363098004572,39789.745173888645,7.899860723896885,40394.745173888645,4.18923804473864,39584.745173888645,8.345373522794679,40599.745173888645,6.748000912594222,39379.745173888645,7.002340329276314,40804.745173888645,7.462069997671577,39174.745173888645,0.7618422603043777,41009.745173888645,8.057345783387728,38969.745173888645,2.532044460129431
2024-01-01 00:00:59,40190.72071901577,2.8511221472787844,39790.72071901577,2.613451708514575,40395.72071901577,4.876506899736542,39585.72071901577,1.6104284146534316,40600.72071901577,2.2115404876944167,39380.72071901577,8.052879157535004,40805.72071901577,7.03541093309223,39175.72071901577,5.291107168261572,41010.72071901577,6.486176238625061,38970.72071901577,7.1050668793948955
2024-01-01 00:01:00,40190.24154477793,5.032074061822393,39790.24154477793,7.6599559639166275,40395.24154477793,4.6464501745044995,39585.24154477793,6.341024533754345,40600.24154477793,3.4567938525775697,39380.24154477793,4.285213159309089,40805.24154477793,4.956537810662176,39175.24154477793,7.427264331254499,41010.24154477793,2.384638290194084,38970.24154477793,6.60422668176916
2024-01-01 00:01:01,40190.05588580126,3.3623510963625676,39790.05588580126,6.9110418130843305,40395.05588580126,9.74201359000114,39585.05588580126,0.2422368559155571,40600.05588580126,5.179913371774033,39380.05588580126,1.0549852260340258,40805.05588580126,2.46473441051246,39175.05588580126,2.4959087885901265,41010.05588580126,7.582590246981203,38970.05588580126,3.211826821738832
2024-01-01 00:01:02,40188.94955082725,4.461970829185829,39788.94955082725,3.295863527367049,40393.94955082725,0.5504919541239315,39583.94955082725,8.494829653763079,40598.94955082725,6.414657380888496,39378.94955082725,1.7719326568621598,40803.94955082725,5.156110951337362,39173.94955082725,1.1250476030351015,41008.94955082725,7.306369043493345,38968.94955082725,7.743237936138355
2024-01-01 00:01:03,40187.75334420318,8.583806285706942,39787.75334420318,5.500332665763923,40392.75334420318,9.514585045878754,39582.75334420318,7.257454415735343,40597.75334420318,5.474660315430553,39377.75334420318,9.828282811411224,40802.75334420318,6.841619074832302,39172.75334420318,1.8386653875437058,41007.75334420318,1.506095134339173,38967.75334420318,9.399226265978324
2024-01-01 00:01:04,40188.565870025566,6.873669844366018,39788.565870025566,1.5580107041334346,40393.565870025566,5.86117841854093,39583.565870025566,5.3584219359026015,40598.565870025566,4.782575863964091,39378.565870025566,4.9825247382434465,40803.565870025566,4.653200778575797,39173.565870025566,8.561367362156583,41008.565870025566,5.072285468372748,38968.565870025566,5.498070249329561
2024-01-01 00:01:05,40189.92211005414,8.836167794341058,39789.92211005414,4.580388584012268,40394.92211005414,7.977704378201399,39584.92211005414,7.332855187656509,40599.92211005414,4.487207507203512,39379.92211005414,0.2190038427547738,40804.92211005414,0.911058562891142,39174.92211005414,7.0872248873550365,41009.92211005414,7.607081720221592,38969.92211005414,6.80909792426919
2024-01-01 00:01:06,40189.85009993256,2.1147599724856763,39789.85009993256,8.823853661600845,40394.85009993256,4.360886918359147,39584.85009993256,1.033808556852545,40599.85009993256,5.032818543020677,39379.85009993256,9.55813607923862,40804.85009993256,0.27803397262503116,39174.85009993256,2.061170687229468,41009.85009993256,1.996286855397344,38969.85009993256,2.790617886255656
2024-01-01 00:01:07,40190.853632830454,8.746275066630236,39790.853632830454,4.269794660271368,40395.853632830454,4.5929950244441065,39585.853632830454,5.333692738550877,40600.853632830454,4.4000800464751055,39380.853632830454,5.028021128513425,40805.853632830454,3.3459804038316014,39175.853632830454,7.189595891596846,41010.853632830454,4.681383621672584,38970.853632830454,9.71098974196267
2024-01-01 00:01:08,40191.2152688555,0.6916465143660058,39791.2152688555,8.411710394106677,40396.2152688555,8.805332340256653,39586.2152688555,2.98363726898281,40601.2152688555,5.459167767702588,39381.2152688555,8.379057143089193,40806.2152688555,1.5872168683237882,39176.2152688555,7.115319885065999,41011.2152688555,1.295337134483583,38971.2152688555,2.8096786266793106
2024-01-01 00:01:09,40190.570149100895,8.89713287632781,39790.570149100895,5.943508316070974,40395.570149100895,8.96975151328983,39585.570149100895,9.728932685907433,40600.570149100895,8.891054460562001,39380.570149100895,5.529735606165246,40805.570149100895,9.071283434667357,39175.570149100895,9.97747847124901,41010.570149100895,3.137665748004847,38970.570149100895,8.8853493400633
2024-01-01 00:01:10,40190.9315447064,3.3578304166612067,39790.9315447064,1.999579459713332,40395.9315447064,2.4630199261698467,39585.9315447064,8.585467711176626,40600.9315447064,6.365010199240655,39380.9315447064,1.1068526083801349,40805.9315447064,1.8407434338407564,39175.9315447064,3.9764046329065335,41010.9315447064,2.2576545189251886,38970.9315447064,9.28590420680732
2024-01-01 00:01:11,40192.46958127287,3.214417570799258,39792.46958127287,5.852951822509175,40397.46958127287,2.07249459798772,39587.46958127287,7.3594293887563715,40602.46958127287,7.253946662386547,39382.46958127287,6.194138863106272,40807.46958127287,4.003398868714505,39177.46958127287,8.662049592013432,41012.46958127287,5.1002041545760735,38972.46958127287,7.224323086578966
2024-01-01 00:01:12,40192.43375523376,5.169676909316773,39792.43375523376,5.109234958654928,40397.43375523376,5.012728221312516,39587.43375523376,9.344101588972347,40602.43375523376,6.015083023934688,39382.43375523376,9.974262735564132,40807.43375523376,7.149567369507666,39177.43375523376,4.519782591130868,41012.43375523376,1.4980318147254492,38972.43375523376,8.134715534435388
2024-01-01 00:01:13,40193.99839888957,9.412832858459995,39793.99839888957,4.046549218444202,40398.99839888957,9.012742568564148,39588.99839888957,3.53374871519819,40603.99839888957,6.465875055898622,39383.99839888957,0.4439040481948364,40808.99839888957,8.172674434159003,39178.99839888957,8.987826213807972,41013.99839888957,3.8931924783858776,38973.99839888957,4.632782397122587
2024-01-01 00:01:14,40191.37865378548,0.5730355103459132,39791.37865378548,1.2843413512090964,40396.37865378548,3.2913154247211454,39586.37865378548,9.018710999982995,40601.37865378548,5.825663301636983,39381.37865378548,8.433762555398935,40806.37865378548,4.8293602164634954,39176.37865378548,1.006844941079598,41011.37865378548,2.8241127593580284,38971.37865378548,9.203513215555533
2024-01-01 00:01:15,40192.200556289856,3.587086653200379,39792.200556289856,4.225415772087575,40397.200556289856,6.5549446918574,39587.200556289856,3.3198584978564325,40602.200556289856,0.3659785697386496,39382.200556289856,2.4312598769425735,40807.200556289856,1.8932365951230823,39177.200556289856,1.8355950382399169,41012.200556289856,7.485884250649069,38972.200556289856,7.452197825887489
2024-01-01 00:01:16,40192.2876033581,8.580062687965023,39792.2876033581,0.8203475247723084,40397.2876033581,7.110701708631951,39587.2876033581,7.354687524942415,40602.2876033581,9.996023983780196,39382.2876033581,3.999275604850638,40807.2876033581,2.7818627134009453,39177.2876033581,8.51454819436023,41012.2876033581,7.026730754039904,38972.2876033581,3.3347655161900978
